aplikadinya nyamandana sekarang tidak bisapa tidak mudah pendaftaranyaklau kndala tolong kasih infokamijangan muluu	negative
bauk	neutral
tidak penuh kuota kenapa tidak ini	negative
waduh minlemot banget nya sumpahmana mengirim lagi unduh sudah minta nunggunya masih ajatrus buka historyriwayat laporin nya	negative
baru susah	negative
sial promo dapat ngontod	negative
tidak jelas sekarang sudah penuh syarat tetap saja tidak bisa lamasudah begitu nge transfer juga masuk masuk tidak jelasss	negative
isi masuktp saldo tidak isi sampah	negative
kasih dahulu paylater aktip akun sayabaru bintang lagi	negative
tarik aktifitas curiga buka jarang	negative
akun transaksi kenal saldo hilang tidak tanggung sudah tidak respon banget	negative
sapa enggak ada oa oa oa	positive
membantusayang belum paylater	neutral
akun versi baru aplikasi	negative
tambah struknya	positive
kenal bayar muas	positive
banget mencet lupa pn muter masuk masuk	negative
cepettt tidak ribet	negative
menudahkan urus bayar	negative
mohon transaksi guna bayar adm supa lancar transaksi kakak	positive
tr tidak notifikasi kadang ngebug bagaimana	negative
tlong bantu unduh	negative
kenapa mana saldo potong bikin emosi ampas	negative
cerita tanggal nelalui baca tunggu masuk tanggal telepon bukti langsung kirim tunggu tanggal telepon lagi masuk mengomong lagi proses tambah tanggal telepon saldo masuk mohon sabar proses tambah	negative
verifikasi lambat	positive
tolong sayang akun sayang beku	negative
install kecewa banget	neutral
tidak bisa verivikasi akun nomor otp tidak masuk masuk sibuk servernya sudah minggu coba coba tetap	negative
minggu isi pulsa tapi pulsa masuk saldo terang minggu proses	negative
wah	neutral
bodoh	neutral
bagus banget mantap	positive
mantpppp	neutral
akun pindah ngelengkapi syarat sampai jelas	negative
beli hasil	positive
kacau beli deals transaksi muncul rugi cs ribet aolusi kacau	negative
baguass	neutral
isi saldo masuktolong bijak sampai ter jelek	negative
tidak trobel transaksi	negative
lumayn	neutral
masak nggu hari proses mana juga bukan yang gede anjing boleh kontol	negative
mohon maaf tuju langgan macam kurang jelas bayar langgan beli kredit tingkat aman gampang tuju tuju jelas eh kurang taut	negative
ribet foto kakak foto ktp selfi foto tanah menyesal buang kuota unduh	negative
masok	neutral
saldo tambah	positive
lambat lambat	positive
ganti banget	neutral
puas akun pokok yyyyy	positive
pakai kesini transaksi bayar ribet pakai ijo	negative
sangat puas mudah transaksi	positive
maaf tidak akun terima saldo kah yang ngalamin	negative
suka lemot mereset respon	negative
lapor saldo tambah	positive
bagusdan potong admin	negative
tidak uninstal tetap tidak masuk ribet bukti ribet uo gagal mau coba hapus ovo gopay gercep konfirmasi bukti langsung masuk ribet kasih teman kerja teman kampus sekolah dll pakai rugi teman pakai	negative
beli listrik gagal saldo kembali bulan yang listrik mohon perhati	negative
rampok kerja promo keluh saldo bisnis masuk ditanggepin	positive
ampasbanyak mainteinselalu transfer menungguparahmau isi atau kirim gangguanklo tidak sanggup kasih yang buka paksainmin	negative
nyaman pakai aplikasi ytm	neutral
koneksi internet putus terus tidak pakai wifi transaksi ganggu	negative
kak tanyasudah bukti terima baca saldo baca masuk rekening tolong banget konfirmasi uang lumayan	positive
bagus banget kenapa sekarang masuk saja susah sendiri handphone masalahmohon baik	negative
lom paylater	neutral
hancurmau persulitdr pagi sampai baik tidak uninstal kayak	negative
mangkin mangkin tidak ajg saya sudah pencet lupa kendala jaring saya bagus cok lu ajg	negative
mudah banget transaksi	positive
sagatt	neutral
susah transaksi tapi ampun	negative
mantap muda	positive
elor tidak masuk	negative
enggak ada daftar pas memasuki nomor telepon daftar akun daftar pakai nomor handphone akun saldo	negative
lumayan bagus semoga aman amanah	positive
jelek banget aju keluh kirim rekening terima tuju transaksi hasil bayar gagal rekening kurang tangan lambat lapor aju kembali kirim terima kecewa	negative
baik	positive
berani transaksi gede pakai semenjak tahan	positive
nyaman	positive
alhamdulilah dapat juta	positive
terima kasih	positive
nama qiyqn	neutral
lemot banget jaring kencang sih tolong baik terimakasih	positive
cari yang tarik tolak sistem tidak masuk sial tarik ribet	negative
pensiun asn pada perintah kabupaten samosir propinsi sumatera utara dapat salah alat transaksi uang didownload bantu guna lalulintas trabsajsi keuangannyamanfaat efektif efisien guna akses dunia koneksi internet syarat syarat daftar sederhana cepat mudah	positive
bagus suka	neutral
tolol banyak pas tidak ada suruh	negative
aplikasi aneh hilang raib ambil	negative
bantu transaksi harga pulsa turun	positive
bagus saya kasih bintang karena adah payleater	negative
mempuyai kendala nomor yang daftar akun aktif akun verivikasi aju hapus biar daftar ulang nomor trimakasih	negative
mantap polllllllll	positive
pakai sudah enggak awasin ojk tilep banget saya tilep cih	negative
ok saya senang aplikasi	negative
indak terdownload	neutral
aman ngalamin saldo kurang transaksi apa teryata bayar google langgan begitu padahal ku cek google langgan samasekali google bayar punyakuu	negative
apaansih begini banget buka lemot minta ampun padahal gercep	negative
saya bisa makin kesini makin bruk	positive
asik fres	positive
alhamdulillah puas layan terima kasih	positive
heran malam diaktifin ulang akun sudah beku telepon svc tidak pulsa potong maksudnya ditelepon diaktifin ulang akun saya hadeh	negative
tidak jelasawal daftar langsung suruh lagihingga sampai gagal nyakita penggaduan zonksampai kirim email tidak tanggap	negative
kesini mengaco tidak bisa buka	negative
okedeh	neutral
lemot sekarang	negative
terima kasih mudah isi pulsa bayar online	negative
upgradenya susah banget	negative
unduh tidak hilang transaksi tidak transaksi hubung cs respon	negative
manis	positive
bagus lancarrr	negative
otp keliru kali cek benar tidak ada yang salah akun dibekuin uinstal gais enggak jelas	negative
alhamdulillah bantu banget	positive
bantu transaksi terima kasih ya muda	positive
neng banget pakai transanksi mudah	positive
bagus jual beli	negative
saya tidak buat akun sia sia downloadnya	negative
susah tidak bisa buka dan	negative
saya suka	negative
jelek	negative
transaksi mudah lancarai	positive
mudah transaksi makasiihh	positive
keren tarik saldo nol	positive
yaaahlumayan mudah ambil uangkalo sibuk mana	negative
yaaaaa	neutral
terang transaksi hasil saldo potong terima terima saldo kirim mana layan servis harap respon layan sampah sial email sampah layan servis beres sampah sampah sampah	negative
mantap bagus bangettf	positive
baikl	neutral
suka mudah transaksi tuju	positive
email lanjut	negative
tidak pas bayar tidak masuk rugi saldo saya	negative
bagus muas bantu	positive
semoga pinjam mudah butuh ekonomi	negative
menggapa akun buka	neutral
alhamdulillah terima kasih bantu ekonomi semoga sehat rejeki lancar bahagia amin yra	positive
kocak handphone tidak diroot sangka diroot susah transaksi	negative
kah danapaylter sudah sedia	positive
keren mmbntu banget dalam masalah percuanan	negative
tolong aman lagi kena akun pas buka saldo hilang tolong peram sudah kayak siaph tanggung	negative
masuk pesan yang selesai kasih tombol beli bayar pdam ribet tidak langsung bayar isi tidak langsung bayar isi data ribet pdam klik klik kota kabupaten	negative
kesini erorhadeh	neutral
layan jelek guna keluh butuh bantu komunikasi komputer bintang rugi tidak pantas dapat bintang bintang karena layan guna	negative
bantu iniuntuk kasih	neutral
transaksi pakai puas	positive
aneh dipremiumin tidak kecewa	negative
simpel praktis	positive
upgrqde tidak menunggu	negative
mantap yyyy	positive
minn saldo ku kan kan isi pulsa yang kalau saldo jadi cerita itu	negative
mudah aflikasi	positive
mantap mantap pokok mudah dim	positive
masuk katnya poto ktp sekarang bodok wajahya bebegitu bebegitu kecewa peraiki rillis	neutral
mohon bijak bantu kena potong saldo otomatis cs bantu beku pakai aman tanggung biar	negative
aplikasi mantaptidak rekening dengan juta syarat mantap nya poolllapalagi dalam papua membantuyyyyyyy	positive
cs banget nanganin minggu respon yzyz	positive
buat lapor email respon tiket	positive
transaksi mudah	positive
saran jangan pakai tidak bagus kenapa tidak bagus potong kalau lupa proses terlau ribet foto ktp handphone imel unggah vidio proses laku menunggu hari tapi hasil sudah begitu mas kasihh alas akun yang taut dengan akun memang akun yang taut dengan akun kalau tidak jangan harap kasihh	negative
bantu saya transaksi	neutral
lumayan nabung gess	negative
saldo bom servis tanggung segitu makan cuman korban yang lai	negative
makinnn jelek komplen memenunggu menit pas buka suruh memenunggu tolong pindah	negative
parah beli kouta anjeer mah bayar adminnya gede rekomendasi unduh tidak benar tuh tidak amannnn	negative
nasib anak jb usia bawah kasih suruh	negative
kesini sampah isi ulang mbanking hasil saldo tidak tambah	negative
aplikasi sangan bagus mudah	negative
emosi saat kode qr buka mohon solusi oy	negative
kecewa layan shopee sudah tunggu saldo shopee masuk csa tanggepanya masuk kasih pasti guna layan tingkatin tolong rapihkan kalau	positive
semoga sehat	positive
igri	neutral
maaf turun bintangudah kenpa nurunin bintang paham	negative
transfer ktp transfer transfer	neutral
bagus bh	negative
bantu transaksi apa	neutral
akun saya barusan beku tolong ditindaklanjutidiproses cepat terima kasih	negative
nyunyak nyunyak nyuak	neutral
mantap aplikasinyasemua yang butuhkn cepat trimah kasih penbuat aplikasih danaslm sukses	positive
mohon maaf unduh pas install enggak buka	positive
kasih bagus	negative
saya nipu akun saya blokir	negative
mantapzzz	neutral
keluh lancar jaya	positive
baik trnsfer	positive
alok	neutral
buruk buruk lambat buka isi pulsa sampai menit tidak bisa buka jaring bagus isi pulsa tidak bisa buka tolong baik buruk	negative
sangat puas menggunakn	positive
kasiya intal	neutral
lupa pasword bantu	negative
sangat bantu	negative
setan ganggu trusslsibuk ttus kalau orang urget susah banget mengirim mending hapus aplikasi	negative
susah daftar karena ktp buram yang tidak jawabannyaaq pakai yang	negative
rusak	negative
trnsaksi bayar muncul	negative
kirim pending sejamterus seharisekarang sampai minggu gila tidak tolong balikin sudah kena	negative
mengirim kode verifikasi otp sms sudah langsung kode baik pulsa tidak	negative
coba kirim	positive
puas bantu layan tidak ribet	negative
cepat sukses	positive
cepat akurat	neutral
pas masuk baru gagal baru	negative
kenapa pas buat	positive
banget padahal sudah masuk tinggal stican wajah susah banget terus gilir ulang tidak bisa benar benar kecewa	negative
buruk tidak tanggung hilang ini kelap pusat tolong tidak saya buat lapor wajib kelap	negative
rubah	neutral
susah masuk ketik kode kirim tidak aneh	negative
akurat	neutral
nyaman pakai semenjak saldo kerkurang kocak memang yang unduh takut saldo kurang tidak oerkurang cuman ribu perak mah juta	negative
kecewa garansi guna	positive
memang benar benar cer mantap pokok	positive
enggak enggak jangan pakai	negative
sayah coba sayah mudah pakai	positive
ampas sekarang inibukan canggih lemot hduh susah untuk transaksi	negative
tidak tulisanya kartu layan bayar online etidak baik cepat lemot buka apa banget buka kembang keluh kacauu	negative
sistem aman payah guna yang hilang saldo bobol	negative
banget donglemot	neutral
tolong ibuk hormat akun saya enggak akses pada saya enggak akun saya kenapa tibatiba saya pas saya memasuki lagi nomor masuk daftar kyh begitu saya masuk	negative
klik lupa lemot banget muter lupa	negative
okoko	neutral
bagus bantu semoga lebih	negative
susah dibukak	negative
cepat benar baru	negative
ytmytmytmyyyyy	neutral
langsung tipu	positive
mengirim tunda hasil hilang tidak lihat bangkut	neutral
muncul notifikasi nomor daftar guna mohon periksa kacau sekarang	negative
awas tidak aman	negative
mantull	neutral
cair bisnis tunggu uang tunggu hari proses cair	neutral
sampai bosan	negative
jelek lemot menarik butuh menunggu hapus iki	negative
oohh ternayata memang recommended menyesal kendala tangan serius hubung untuk bertanya lanjut kendala kayak yang bototomatis hilang mana kembali	negative
curi saya kirim saldo terang sukses saldo masuk pakai najis maling woy tailah saya segitu gitunya makan najissssss	negative
oketapi kalau tolong kasih info	negative
cs telepon tefon detik hadeh	negative
lambat bodong korbangayanya dompet digitalsaya rekening mandiridi status hasil kirim tapi rekening masukmana tangan	positive
bagaimana ampun masuk gbisa suruh padahal sudah yang baru versi tapi kenapa gbisa masuk sementara bintang saya kasih dahulu	negative
lemoootttt pol buka lambat banget tidak	negative
saldo etoll proses terang proses transaksi hasil saldo tarik lapor kait kendala tapi enggak ada tangan	positive
woi nomor yang daftar expired kirim pesan gmail sesuai dengan solusi danatapi tanggal suruh memenunggu respon teruskrn inilahitulahlalu tangan sekaranglewat langsung juga samakirim pusat bantu suruh memenunggu respon lagike pusat resolusi juga suruh memenunggutolong bantuannyakarna saldo akun untuk cari uangy	positive
bingung banget tidak buka apknya bayar	negative
mudah peraktis	positive
kesini tidak bagushari jumat saldo belum masuktransaksi kirim suksesaku ana cuman suruh tunggu tunggu	negative
lemot gagal alas sering cek	negative
tapi peyleter ku tidak muncul	negative
tidak buka keluar terus	negative
kalau tipu laku lapor lambat kalau lapor	positive
saldo hhilang transaksi langgan saldo hilang tolong	positive
mantuuuul banget pakai	neutral
tidak downlod malah buat handphone patahtidak premium	negative
jangan unduh menyesal beli pulsa tidak masukmasuk sampai menunggu	negative
masuk tidak bisatapi kalau install unduh masuk	negative
payah kirim sampai tidak saldo buat pusingnominal tidak buat kecewa komplain selidik tim tapi zonktidak saldo balikperbaiki begitu buat kecewa tidak buat malas	negative
alhamdulilah bantu	positive
mohon baik sistem salah ban permanen dar isen akun baik	negative
semoga amana	neutral
semoga kecewa	neutral
jos	neutral
aplication	neutral
lupa sandi ganti sandi tidak bisah suruh kirim email samapai sekarang tidak balasanpadahal saldo akun beku tipu saya	negative
ok selalu semogga jaga amam percaya selalu	positive
akun kasih hari tidak buka aplikasi masuk kode anneeh	negative
tanggung komplain enggak ada jelas balikin saldo isi emoney sampai masuk masuk transaksi sukses saldo potong bobrok tidak bisa kasih fitur tolong copot fiturnya	negative
thr saldo	positive
hari tidak	negative
payah	neutral
memengirimi tapi gilir mengirim upgdre premiun dahulu hasil mah gagal heran	positive
bayar ketahuiitu nama pemcurian	negative
